Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,-log10_p
GO_Biological_Process_2021,presynaptic endocytosis (GO:0140238),1/27,0.1266566423028266,0.2313445218699417,0,0,7.721056721056721,15.953830010816358,SNCG,12,0.8973720294042561
GO_Biological_Process_2021,defense response to symbiont (GO:0140546),2/124,0.1278086254209237,0.2321771570676604,0,0,3.308464369354299,6.806243198091332,IRF1;FLNA,12,0.8934398359561305
GO_Biological_Process_2021,cellular response to oxidative stress (GO:0034599),2/125,0.1294827706147527,0.2321771570676604,0,0,3.281400365024058,6.707863079636441,TPM1;FOS,12,0.887788016329821
GO_Biological_Process_2021,receptor clustering (GO:0043113),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,FLNA,12,0.8826317269545185
GO_Biological_Process_2021,calcium ion import (GO:0070509),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,ATP2A2,12,0.8826317269545185
GO_Biological_Process_2021,negative regulation of oxidative stress-induced cell death (GO:1903202),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,HSPB1,12,0.8826317269545185
GO_Biological_Process_2021,negative regulation of phosphatase activity (GO:0010923),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,PPP1R15A,12,0.8826317269545185
GO_Biological_Process_2021,cellular response to interleukin-6 (GO:0071354),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,SOCS3,12,0.8826317269545185
GO_Biological_Process_2021,cytosolic calcium ion transport (GO:0060401),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,ATP2A2,12,0.8826317269545185
GO_Biological_Process_2021,regulation of sodium ion transmembrane transport (GO:1902305),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,FXYD1,12,0.8826317269545185
GO_Biological_Process_2021,response to interferon-beta (GO:0035456),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,IRF1,12,0.8826317269545185
GO_Biological_Process_2021,response to ketone (GO:1901654),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,CAV1,12,0.8826317269545185
GO_Biological_Process_2021,positive regulation of nitric oxide metabolic process (GO:1904407),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,KLF4,12,0.8826317269545185
GO_Biological_Process_2021,positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,PDGFRB,12,0.8826317269545185
GO_Biological_Process_2021,positive regulation of protein import into nucleus (GO:0042307),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,FLNA,12,0.8826317269545185
GO_Biological_Process_2021,positive regulation of response to wounding (GO:1903036),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,MYLK,12,0.8826317269545185
GO_Biological_Process_2021,ventricular septum morphogenesis (GO:0060412),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,HES1,12,0.8826317269545185
GO_Biological_Process_2021,protein localization to cell surface (GO:0034394),1/28,0.1310292553948657,0.2321771570676604,0,0,7.434717545828657,15.109834134055738,FLNA,12,0.8826317269545185
GO_Biological_Process_2021,circulatory system development (GO:0072359),2/126,0.1311620955139981,0.2321771570676604,0,0,3.2547728768926927,6.611489635394594,CDKN1A;CRIP1,12,0.8821916534322529
GO_Biological_Process_2021,regulation of transcription by RNA polymerase II (GO:0006357),15/2206,0.1346557001367621,0.2363999323604333,0,0,1.426343061186136,2.8598665153908405,EGR1;CDKN1A;EPAS1;CAV1;NR2F2;FOS;KLF4;NR4A1;IRF1;KLF9;ID3;FOSB;HES1;JUNB;ATF3,12,0.8707752576587471
GO_Biological_Process_2021,actin filament polymerization (GO:0030041),1/29,0.13538019382269,0.2363999323604333,0,0,7.1688311688311686,14.335283778329618,GSN,12,0.8684448684625417
GO_Biological_Process_2021,aggrephagy (GO:0035973),1/29,0.13538019382269,0.2363999323604333,0,0,7.1688311688311686,14.335283778329618,DYNLL1,12,0.8684448684625417
GO_Biological_Process_2021,regulation of response to biotic stimulus (GO:0002831),1/29,0.13538019382269,0.2363999323604333,0,0,7.1688311688311686,14.335283778329618,IRF1,12,0.8684448684625417
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway (GO:2001238),1/29,0.13538019382269,0.2363999323604333,0,0,7.1688311688311686,14.335283778329618,CAV1,12,0.8684448684625417
GO_Biological_Process_2021,response to cadmium ion (GO:0046686),1/29,0.13538019382269,0.2363999323604333,0,0,7.1688311688311686,14.335283778329618,FOS,12,0.8684448684625417
GO_Biological_Process_2021,response to zinc ion (GO:0010043),1/29,0.13538019382269,0.2363999323604333,0,0,7.1688311688311686,14.335283778329618,CRIP1,12,0.8684448684625417
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059),1/29,0.13538019382269,0.2363999323604333,0,0,7.1688311688311686,14.335283778329618,PPP1R15A,12,0.8684448684625417
GO_Biological_Process_2021,positive regulation of macromolecule biosynthetic process (GO:0010557),2/129,0.1362302303723226,0.2374824286220219,0,0,3.177406395629118,6.333870360024791,PDGFRB;KLF4,12,0.8657265089644558
GO_Biological_Process_2021,regulation of response to external stimulus (GO:0032101),2/130,0.1379293598318549,0.2395021095751574,0,0,3.152423469387755,6.244993797842871,CAV1;IRF1,12,0.8603432794674414
GO_Biological_Process_2021,G2/M transition of mitotic cell cycle (GO:0000086),2/130,0.1379293598318549,0.2395021095751574,0,0,3.152423469387755,6.244993797842871,CDKN1A;DYNLL1,12,0.8603432794674414
GO_Biological_Process_2021,cell cycle G2/M phase transition (GO:0044839),2/131,0.1396332156913081,0.2395021095751574,0,0,3.127827875336181,6.157867909881721,CDKN1A;DYNLL1,12,0.8550112602546276
GO_Biological_Process_2021,cellular response to hypoxia (GO:0071456),2/131,0.1396332156913081,0.2395021095751574,0,0,3.127827875336181,6.157867909881721,EPAS1;LMNA,12,0.8550112602546276
GO_Biological_Process_2021,negative regulation of Notch signaling pathway (GO:0045746),1/30,0.1397095639188418,0.2395021095751574,0,0,6.921281783350749,13.622394510819325,NOTCH3,12,0.8547738629265644
GO_Biological_Process_2021,plasma membrane invagination (GO:0099024),1/30,0.1397095639188418,0.2395021095751574,0,0,6.921281783350749,13.622394510819325,GSN,12,0.8547738629265644
GO_Biological_Process_2021,regulation of protein localization to membrane (GO:1905475),1/30,0.1397095639188418,0.2395021095751574,0,0,6.921281783350749,13.622394510819325,GSN,12,0.8547738629265644
GO_Biological_Process_2021,regulation of vasoconstriction (GO:0019229),1/30,0.1397095639188418,0.2395021095751574,0,0,6.921281783350749,13.622394510819325,CAV1,12,0.8547738629265644
GO_Biological_Process_2021,positive regulation of lipid kinase activity (GO:0090218),1/30,0.1397095639188418,0.2395021095751574,0,0,6.921281783350749,13.622394510819325,PDGFRB,12,0.8547738629265644
GO_Biological_Process_2021,positive regulation of protein import (GO:1904591),1/30,0.1397095639188418,0.2395021095751574,0,0,6.921281783350749,13.622394510819325,FLNA,12,0.8547738629265644
GO_Biological_Process_2021,regulation of cell motility (GO:2000145),2/133,0.1430547538373086,0.2444246787418915,0,0,3.07976320299112,5.988685251990531,LMNA;FLNA,12,0.8444977056251853
GO_Biological_Process_2021,defense response to virus (GO:0051607),2/133,0.1430547538373086,0.2444246787418915,0,0,3.07976320299112,5.988685251990531,IRF1;FLNA,12,0.8444977056251853
GO_Biological_Process_2021,regulation of cellular component size (GO:0032535),1/31,0.1440174715013112,0.2448534276595604,0,0,6.69023569023569,12.964476920040203,PPP1R15A,12,0.8415848182079776
GO_Biological_Process_2021,cellular response to cAMP (GO:0071320),1/31,0.1440174715013112,0.2448534276595604,0,0,6.69023569023569,12.964476920040203,IGFBP5,12,0.8415848182079776
GO_Biological_Process_2021,positive regulation of locomotion (GO:0040017),1/31,0.1440174715013112,0.2448534276595604,0,0,6.69023569023569,12.964476920040203,PDGFRB,12,0.8415848182079776
GO_Biological_Process_2021,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),2/134,0.1447722616002044,0.2457318650845574,0,0,3.0562770562770565,5.906540809205433,SOCS3;HES1,12,0.8393146410944198
GO_Biological_Process_2021,cellular calcium ion homeostasis (GO:0006874),2/136,0.1482203237770773,0.2473982250476028,0,0,3.0103563813585135,5.746937220227204,CAV1;ATP2A2,12,0.8290922423818655
GO_Biological_Process_2021,negative regulation of developmental growth (GO:0048640),1/32,0.1483040219339779,0.2473982250476028,0,0,6.474095796676441,12.355752978101908,CDKN1A,12,0.8288470709537618
GO_Biological_Process_2021,negative regulation of DNA biosynthetic process (GO:2000279),1/32,0.1483040219339779,0.2473982250476028,0,0,6.474095796676441,12.355752978101908,CDKN1A,12,0.8288470709537618
GO_Biological_Process_2021,regulation of cell migration involved in sprouting angiogenesis (GO:0090049),1/32,0.1483040219339779,0.2473982250476028,0,0,6.474095796676441,12.355752978101908,KLF4,12,0.8288470709537618
GO_Biological_Process_2021,regulation of cell morphogenesis (GO:0022604),1/32,0.1483040219339779,0.2473982250476028,0,0,6.474095796676441,12.355752978101908,SPARC,12,0.8288470709537618
GO_Biological_Process_2021,regulation of chemotaxis (GO:0050920),1/32,0.1483040219339779,0.2473982250476028,0,0,6.474095796676441,12.355752978101908,PDGFRB,12,0.8288470709537618
GO_Biological_Process_2021,cardiac muscle tissue morphogenesis (GO:0055008),1/32,0.1483040219339779,0.2473982250476028,0,0,6.474095796676441,12.355752978101908,TPM1,12,0.8288470709537618
GO_Biological_Process_2021,positive regulation of receptor signaling pathway via STAT (GO:1904894),1/32,0.1483040219339779,0.2473982250476028,0,0,6.474095796676441,12.355752978101908,HES1,12,0.8288470709537618
GO_Biological_Process_2021,membrane depolarization (GO:0051899),1/32,0.1483040219339779,0.2473982250476028,0,0,6.474095796676441,12.355752978101908,CAV1,12,0.8288470709537618
GO_Biological_Process_2021,mitochondrial membrane organization (GO:0007006),1/32,0.1483040219339779,0.2473982250476028,0,0,6.474095796676441,12.355752978101908,SLC25A4,12,0.8288470709537618
GO_Biological_Process_2021,regulation of protein phosphorylation (GO:0001932),3/266,0.1483909896361106,0.2473982250476028,0,0,2.3092391517384656,4.4058081544283505,PDGFA;HSPB1;ATF3,12,0.8285924688017277
GO_Biological_Process_2021,actin filament bundle assembly (GO:0051017),1/33,0.152569319997184,0.2511188807609154,0,0,6.271464646464646,11.79120788980768,CALD1,12,0.8165327894185445
GO_Biological_Process_2021,actin filament bundle organization (GO:0061572),1/33,0.152569319997184,0.2511188807609154,0,0,6.271464646464646,11.79120788980768,CALD1,12,0.8165327894185445
GO_Biological_Process_2021,regulation of cholesterol efflux (GO:0010874),1/33,0.152569319997184,0.2511188807609154,0,0,6.271464646464646,11.79120788980768,CAV1,12,0.8165327894185445
GO_Biological_Process_2021,regulation of sprouting angiogenesis (GO:1903670),1/33,0.152569319997184,0.2511188807609154,0,0,6.271464646464646,11.79120788980768,KLF4,12,0.8165327894185445
GO_Biological_Process_2021,positive regulation of cholesterol transport (GO:0032376),1/33,0.152569319997184,0.2511188807609154,0,0,6.271464646464646,11.79120788980768,CAV1,12,0.8165327894185445
GO_Biological_Process_2021,positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427),1/33,0.152569319997184,0.2511188807609154,0,0,6.271464646464646,11.79120788980768,HES1,12,0.8165327894185445
GO_Biological_Process_2021,mitotic G2 DNA damage checkpoint signaling (GO:0007095),1/33,0.152569319997184,0.2511188807609154,0,0,6.271464646464646,11.79120788980768,CDKN1A,12,0.8165327894185445
GO_Biological_Process_2021,negative chemotaxis (GO:0050919),1/33,0.152569319997184,0.2511188807609154,0,0,6.271464646464646,11.79120788980768,PDGFA,12,0.8165327894185445
GO_Biological_Process_2021,neuron projection morphogenesis (GO:0048812),2/140,0.1551662685109655,0.2532574351592914,0,0,2.922508133688258,5.445386768069675,S100A6;NBL1,12,0.8092026837978702
GO_Biological_Process_2021,transcription initiation from RNA polymerase II promoter (GO:0006367),2/140,0.1551662685109655,0.2532574351592914,0,0,2.922508133688258,5.445386768069675,NOTCH3;NR4A1,12,0.8092026837978702
GO_Biological_Process_2021,protein localization to cell periphery (GO:1990778),2/140,0.1551662685109655,0.2532574351592914,0,0,2.922508133688258,5.445386768069675,CAV1;FLNA,12,0.8092026837978702
GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell migration (GO:0043537),1/34,0.1568134700259566,0.2532574351592914,0,0,6.081114172023263,11.266469699963473,KLF4,12,0.8046166348487369
GO_Biological_Process_2021,epithelial tube morphogenesis (GO:0060562),1/34,0.1568134700259566,0.2532574351592914,0,0,6.081114172023263,11.266469699963473,HES1,12,0.8046166348487369
GO_Biological_Process_2021,positive regulation of calcium ion transport into cytosol (GO:0010524),1/34,0.1568134700259566,0.2532574351592914,0,0,6.081114172023263,11.266469699963473,CAV1,12,0.8046166348487369
GO_Biological_Process_2021,positive regulation of DNA binding (GO:0043388),1/34,0.1568134700259566,0.2532574351592914,0,0,6.081114172023263,11.266469699963473,HES1,12,0.8046166348487369
GO_Biological_Process_2021,response to steroid hormone (GO:0048545),1/34,0.1568134700259566,0.2532574351592914,0,0,6.081114172023263,11.266469699963473,CAV1,12,0.8046166348487369
GO_Biological_Process_2021,synaptic vesicle recycling (GO:0036465),1/34,0.1568134700259566,0.2532574351592914,0,0,6.081114172023263,11.266469699963473,SNCG,12,0.8046166348487369
GO_Biological_Process_2021,positive regulation of telomerase activity (GO:0051973),1/34,0.1568134700259566,0.2532574351592914,0,0,6.081114172023263,11.266469699963473,KLF4,12,0.8046166348487369
GO_Biological_Process_2021,ventricular cardiac muscle tissue morphogenesis (GO:0055010),1/34,0.1568134700259566,0.2532574351592914,0,0,6.081114172023263,11.266469699963473,TPM1,12,0.8046166348487369
GO_Biological_Process_2021,protein destabilization (GO:0031648),1/34,0.1568134700259566,0.2532574351592914,0,0,6.081114172023263,11.266469699963473,GSN,12,0.8046166348487369
GO_Biological_Process_2021,protein localization to organelle (GO:0033365),2/142,0.1586628248567463,0.2558438050815034,0,0,2.880466472303207,5.302863672530919,PPP1R15A;LMNA,12,0.7995248177368716
GO_Biological_Process_2021,receptor-mediated endocytosis (GO:0006898),2/143,0.1604167144707384,0.2564656577144586,0,0,2.859892893327544,5.233547895270227,SPARC;CAV1,12,0.794750382783626
GO_Biological_Process_2021,negative regulation of epithelial cell migration (GO:0010633),1/35,0.1610365757741949,0.2564656577144586,0,0,5.901960784313726,10.777710825180796,NR2F2,12,0.7930754727082162
GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase activity (GO:0043551),1/35,0.1610365757741949,0.2564656577144586,0,0,5.901960784313726,10.777710825180796,PDGFRB,12,0.7930754727082162
GO_Biological_Process_2021,positive regulation of cell cycle G1/S phase transition (GO:1902808),1/35,0.1610365757741949,0.2564656577144586,0,0,5.901960784313726,10.777710825180796,ADAMTS1,12,0.7930754727082162
GO_Biological_Process_2021,response to estrogen (GO:0043627),1/35,0.1610365757741949,0.2564656577144586,0,0,5.901960784313726,10.777710825180796,CAV1,12,0.7930754727082162
GO_Biological_Process_2021,response to exogenous dsRNA (GO:0043330),1/35,0.1610365757741949,0.2564656577144586,0,0,5.901960784313726,10.777710825180796,CAV1,12,0.7930754727082162
GO_Biological_Process_2021,semaphorin-plexin signaling pathway (GO:0071526),1/35,0.1610365757741949,0.2564656577144586,0,0,5.901960784313726,10.777710825180796,FLNA,12,0.7930754727082162
GO_Biological_Process_2021,positive regulation of reproductive process (GO:2000243),1/35,0.1610365757741949,0.2564656577144586,0,0,5.901960784313726,10.777710825180796,PDE3A,12,0.7930754727082162
GO_Biological_Process_2021,negative regulation of cell migration (GO:0030336),2/144,0.1621742385415762,0.2578795287748948,0,0,2.8396090830698477,5.165487378795345,IGFBP5;TPM1,12,0.7900181325404397
GO_Biological_Process_2021,negative regulation of DNA metabolic process (GO:0051053),1/36,0.165238740567014,0.2583733034320583,0,0,5.733044733044733,10.321566994169176,CDKN1A,12,0.7818881238314996
