Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,-log10_p
KEGG_2021_Human,sulfate transport (GO:0008272),1/14,0.0344477141698711,0.145764864589177,0,0,31.298273155416013,105.4223689491126,SLC26A8,Early Myeloid Progenitor,1.4628395910668823
KEGG_2021_Human,ceramide transport (GO:0035627),1/14,0.0344477141698711,0.145764864589177,0,0,31.298273155416013,105.4223689491126,ABCA13,Early Myeloid Progenitor,1.4628395910668823
KEGG_2021_Human,regulation of protein kinase C signaling (GO:0090036),1/14,0.0344477141698711,0.145764864589177,0,0,31.298273155416013,105.4223689491126,DGKG,Early Myeloid Progenitor,1.4628395910668823
KEGG_2021_Human,protein localization to kinetochore (GO:0034501),1/14,0.0344477141698711,0.145764864589177,0,0,31.298273155416013,105.4223689491126,KNL1,Early Myeloid Progenitor,1.4628395910668823
KEGG_2021_Human,proteolysis (GO:0006508),3/287,0.0349383450324741,0.145956841911475,0,0,4.419988013185496,14.82539270309656,CTSG;AZU1;ELANE,Early Myeloid Progenitor,1.4566976706263206
KEGG_2021_Human,protein homooligomerization (GO:0051260),2/121,0.0368223679095263,0.145956841911475,0,0,6.943627450980392,22.92542614889691,POLQ;ECT2,Early Myeloid Progenitor,1.4338882870711436
KEGG_2021_Human,negative regulation of leukocyte activation (GO:0002695),1/15,0.0368632785936063,0.145956841911475,0,0,29.06122448979592,95.91771596133704,BPI,Early Myeloid Progenitor,1.4334060415588732
KEGG_2021_Human,positive regulation of heterotypic cell-cell adhesion (GO:0034116),1/15,0.0368632785936063,0.145956841911475,0,0,29.06122448979592,95.91771596133704,CEACAM6,Early Myeloid Progenitor,1.4334060415588732
KEGG_2021_Human,regulation of integrin activation (GO:0033623),1/15,0.0368632785936063,0.145956841911475,0,0,29.06122448979592,95.91771596133704,KIF14,Early Myeloid Progenitor,1.4334060415588732
KEGG_2021_Human,macrophage migration (GO:1905517),1/15,0.0368632785936063,0.145956841911475,0,0,29.06122448979592,95.91771596133704,AZU1,Early Myeloid Progenitor,1.4334060415588732
KEGG_2021_Human,regulation of tumor necrosis factor production (GO:0032680),2/124,0.038497072428768,0.145956841911475,0,0,6.771857923497268,22.05711333941876,BPI;AZU1,Early Myeloid Progenitor,1.4145722958518654
KEGG_2021_Human,extracellular matrix organization (GO:0030198),3/300,0.0390400715124679,0.145956841911475,0,0,4.223726627981947,13.698249489225711,COL23A1;CTSG;ELANE,Early Myeloid Progenitor,1.4084893954766124
KEGG_2021_Human,negative regulation of anoikis (GO:2000811),1/16,0.0392729207344652,0.145956841911475,0,0,27.122448979591837,87.80133530116419,CEACAM6,Early Myeloid Progenitor,1.405906798966597
KEGG_2021_Human,regulation of systemic arterial blood pressure (GO:0003073),1/16,0.0392729207344652,0.145956841911475,0,0,27.122448979591837,87.80133530116419,SLC2A5,Early Myeloid Progenitor,1.405906798966597
KEGG_2021_Human,negative regulation of macrophage activation (GO:0043031),1/16,0.0392729207344652,0.145956841911475,0,0,27.122448979591837,87.80133530116419,BPI,Early Myeloid Progenitor,1.405906798966597
KEGG_2021_Human,microtubule cytoskeleton organization involved in mitosis (GO:1902850),2/128,0.0407746939326368,0.145956841911475,0,0,6.555555555555555,20.975769396496517,BUB1B;KNL1,Early Myeloid Progenitor,1.3896092902230834
KEGG_2021_Human,negative regulation of chemokine production (GO:0032682),1/17,0.0416766547912334,0.145956841911475,0,0,25.426020408163264,80.79916728086499,ELANE,Early Myeloid Progenitor,1.3801071472903907
KEGG_2021_Human,gliogenesis (GO:0042063),1/17,0.0416766547912334,0.145956841911475,0,0,25.426020408163264,80.79916728086499,AZU1,Early Myeloid Progenitor,1.3801071472903907
KEGG_2021_Human,cell communication by electrical coupling involved in cardiac conduction (GO:0086064),1/17,0.0416766547912334,0.145956841911475,0,0,25.426020408163264,80.79916728086499,PKP2,Early Myeloid Progenitor,1.3801071472903907
KEGG_2021_Human,positive regulation of positive chemotaxis (GO:0050927),1/17,0.0416766547912334,0.145956841911475,0,0,25.426020408163264,80.79916728086499,AZU1,Early Myeloid Progenitor,1.3801071472903907
KEGG_2021_Human,sulfation (GO:0051923),1/17,0.0416766547912334,0.145956841911475,0,0,25.426020408163264,80.79916728086499,HS3ST5,Early Myeloid Progenitor,1.3801071472903907
KEGG_2021_Human,DNA biosynthetic process (GO:0071897),1/17,0.0416766547912334,0.145956841911475,0,0,25.426020408163264,80.79916728086499,POLE,Early Myeloid Progenitor,1.3801071472903907
KEGG_2021_Human,embryo development ending in birth or egg hatching (GO:0009792),1/17,0.0416766547912334,0.145956841911475,0,0,25.426020408163264,80.79916728086499,STOX2,Early Myeloid Progenitor,1.3801071472903907
KEGG_2021_Human,"protein localization to chromosome, centromeric region (GO:0071459)",1/17,0.0416766547912334,0.145956841911475,0,0,25.426020408163264,80.79916728086499,KNL1,Early Myeloid Progenitor,1.3801071472903907
KEGG_2021_Human,regulation of cell adhesion (GO:0030155),2/133,0.043691853040543,0.145956841911475,0,0,6.303753180661578,19.734489511742076,KIF14;AZU1,Early Myeloid Progenitor,1.3595995357844428
KEGG_2021_Human,RNA metabolic process (GO:0016070),2/133,0.043691853040543,0.145956841911475,0,0,6.303753180661578,19.734489511742076,PCBP3;RNASE3,Early Myeloid Progenitor,1.3595995357844428
KEGG_2021_Human,epithelial structure maintenance (GO:0010669),1/18,0.0440744949316926,0.145956841911475,0,0,23.92917166866747,74.70385911458476,PIWIL4,Early Myeloid Progenitor,1.3558126557645607
KEGG_2021_Human,negative regulation of double-strand break repair via homologous recombination (GO:2000042),1/18,0.0440744949316926,0.145956841911475,0,0,23.92917166866747,74.70385911458476,POLQ,Early Myeloid Progenitor,1.3558126557645607
KEGG_2021_Human,carbohydrate derivative transport (GO:1901264),1/18,0.0440744949316926,0.145956841911475,0,0,23.92917166866747,74.70385911458476,SLC15A2,Early Myeloid Progenitor,1.3558126557645607
KEGG_2021_Human,intermediate filament organization (GO:0045109),1/18,0.0440744949316926,0.145956841911475,0,0,23.92917166866747,74.70385911458476,PKP2,Early Myeloid Progenitor,1.3558126557645607
KEGG_2021_Human,intracellular estrogen receptor signaling pathway (GO:0030520),1/18,0.0440744949316926,0.145956841911475,0,0,23.92917166866747,74.70385911458476,DEFA3,Early Myeloid Progenitor,1.3558126557645607
KEGG_2021_Human,microtubule depolymerization (GO:0007019),1/18,0.0440744949316926,0.145956841911475,0,0,23.92917166866747,74.70385911458476,KIF14,Early Myeloid Progenitor,1.3558126557645607
KEGG_2021_Human,ventricular cardiac muscle cell action potential (GO:0086005),1/18,0.0440744949316926,0.145956841911475,0,0,23.92917166866747,74.70385911458476,PKP2,Early Myeloid Progenitor,1.3558126557645607
KEGG_2021_Human,DNA strand elongation involved in DNA replication (GO:0006271),1/18,0.0440744949316926,0.145956841911475,0,0,23.92917166866747,74.70385911458476,POLE,Early Myeloid Progenitor,1.3558126557645607
KEGG_2021_Human,cellular calcium ion homeostasis (GO:0006874),2/136,0.0454786698217006,0.1463336651982345,0,0,6.161691542288557,19.042780777221537,MCU;ELANE,Early Myeloid Progenitor,1.3421922462170102
KEGG_2021_Human,heparan sulfate proteoglycan biosynthetic process (GO:0015012),1/19,0.0464664552952436,0.1463336651982345,0,0,22.598639455782312,69.35578082800635,HS3ST5,Early Myeloid Progenitor,1.3328604565168853
KEGG_2021_Human,cardiac muscle cell contraction (GO:0086003),1/19,0.0464664552952436,0.1463336651982345,0,0,22.598639455782312,69.35578082800635,PKP2,Early Myeloid Progenitor,1.3328604565168853
KEGG_2021_Human,positive regulation of mitochondrial fission (GO:0090141),1/19,0.0464664552952436,0.1463336651982345,0,0,22.598639455782312,69.35578082800635,MCU,Early Myeloid Progenitor,1.3328604565168853
KEGG_2021_Human,positive regulation of neutrophil chemotaxis (GO:0090023),1/19,0.0464664552952436,0.1463336651982345,0,0,22.598639455782312,69.35578082800635,MCU,Early Myeloid Progenitor,1.3328604565168853
KEGG_2021_Human,piRNA metabolic process (GO:0034587),1/19,0.0464664552952436,0.1463336651982345,0,0,22.598639455782312,69.35578082800635,PIWIL4,Early Myeloid Progenitor,1.3328604565168853
KEGG_2021_Human,cellular response to oxygen-containing compound (GO:1901701),3/323,0.0468728629064742,0.1463336651982345,0,0,3.9155585106382977,11.982847874596391,DEFA4;DEFA3;CTSG,Early Myeloid Progenitor,1.3290785197780062
KEGG_2021_Human,protein localization to cell periphery (GO:1990778),2/140,0.0479026862337682,0.1463336651982345,0,0,5.981884057971015,18.176455370515885,PKP2;LIN7A,Early Myeloid Progenitor,1.319640132017756
KEGG_2021_Human,glucose transmembrane transport (GO:1904659),1/20,0.0488525499820277,0.1463336651982345,0,0,21.40816326530612,64.63014669364038,SLC2A5,Early Myeloid Progenitor,1.3111127622579986
KEGG_2021_Human,"base-excision repair, AP site formation (GO:0006285)",1/20,0.0488525499820277,0.1463336651982345,0,0,21.40816326530612,64.63014669364038,NEIL3,Early Myeloid Progenitor,1.3111127622579986
KEGG_2021_Human,lipopolysaccharide-mediated signaling pathway (GO:0031663),1/20,0.0488525499820277,0.1463336651982345,0,0,21.40816326530612,64.63014669364038,BPI,Early Myeloid Progenitor,1.3111127622579986
KEGG_2021_Human,modulation by symbiont of entry into host (GO:0052372),1/20,0.0488525499820277,0.1463336651982345,0,0,21.40816326530612,64.63014669364038,HS3ST5,Early Myeloid Progenitor,1.3111127622579986
KEGG_2021_Human,xenobiotic transport (GO:0042908),1/20,0.0488525499820277,0.1463336651982345,0,0,21.40816326530612,64.63014669364038,SLC15A2,Early Myeloid Progenitor,1.3111127622579986
KEGG_2021_Human,purinergic nucleotide receptor signaling pathway (GO:0035590),1/21,0.0512327930672156,0.1463336651982345,0,0,20.336734693877553,60.42807445408675,CTSG,Early Myeloid Progenitor,1.2904519669693806
KEGG_2021_Human,regulation of anoikis (GO:2000209),1/21,0.0512327930672156,0.1463336651982345,0,0,20.336734693877553,60.42807445408675,CEACAM6,Early Myeloid Progenitor,1.2904519669693806
KEGG_2021_Human,regulation of transposition (GO:0010528),1/21,0.0512327930672156,0.1463336651982345,0,0,20.336734693877553,60.42807445408675,PIWIL4,Early Myeloid Progenitor,1.2904519669693806
KEGG_2021_Human,calcium-mediated signaling using intracellular calcium source (GO:0035584),1/21,0.0512327930672156,0.1463336651982345,0,0,20.336734693877553,60.42807445408675,AZU1,Early Myeloid Progenitor,1.2904519669693806
KEGG_2021_Human,heparan sulfate proteoglycan metabolic process (GO:0030201),1/21,0.0512327930672156,0.1463336651982345,0,0,20.336734693877553,60.42807445408675,HS3ST5,Early Myeloid Progenitor,1.2904519669693806
KEGG_2021_Human,spindle assembly checkpoint signaling (GO:0071173),1/21,0.0512327930672156,0.1463336651982345,0,0,20.336734693877553,60.42807445408675,BUB1B,Early Myeloid Progenitor,1.2904519669693806
KEGG_2021_Human,mitochondrial calcium ion transmembrane transport (GO:0006851),1/21,0.0512327930672156,0.1463336651982345,0,0,20.336734693877553,60.42807445408675,MCU,Early Myeloid Progenitor,1.2904519669693806
KEGG_2021_Human,mitotic spindle assembly checkpoint signaling (GO:0007094),1/21,0.0512327930672156,0.1463336651982345,0,0,20.336734693877553,60.42807445408675,BUB1B,Early Myeloid Progenitor,1.2904519669693806
KEGG_2021_Human,mitotic spindle checkpoint signaling (GO:0071174),1/21,0.0512327930672156,0.1463336651982345,0,0,20.336734693877553,60.42807445408675,BUB1B,Early Myeloid Progenitor,1.2904519669693806
KEGG_2021_Human,positive regulation of granulocyte chemotaxis (GO:0071624),1/22,0.0536071985992547,0.1484756955142996,0,0,19.367346938775512,56.67024999786951,MCU,Early Myeloid Progenitor,1.2707768875084013
KEGG_2021_Human,negative regulation of mitotic metaphase/anaphase transition (GO:0045841),1/22,0.0536071985992547,0.1484756955142996,0,0,19.367346938775512,56.67024999786951,BUB1B,Early Myeloid Progenitor,1.2707768875084013
KEGG_2021_Human,positive regulation of neutrophil migration (GO:1902624),1/22,0.0536071985992547,0.1484756955142996,0,0,19.367346938775512,56.67024999786951,MCU,Early Myeloid Progenitor,1.2707768875084013
KEGG_2021_Human,microglial cell activation (GO:0001774),1/22,0.0536071985992547,0.1484756955142996,0,0,19.367346938775512,56.67024999786951,AZU1,Early Myeloid Progenitor,1.2707768875084013
KEGG_2021_Human,mitochondrial calcium ion homeostasis (GO:0051560),1/22,0.0536071985992547,0.1484756955142996,0,0,19.367346938775512,56.67024999786951,MCU,Early Myeloid Progenitor,1.2707768875084013
KEGG_2021_Human,hexose transmembrane transport (GO:0008645),1/23,0.0559757805878795,0.1513664599329049,0,0,18.4860853432282,53.29235549319145,SLC2A5,Early Myeloid Progenitor,1.2519998414265567
KEGG_2021_Human,diacylglycerol metabolic process (GO:0046339),1/23,0.0559757805878795,0.1513664599329049,0,0,18.4860853432282,53.29235549319145,DGKG,Early Myeloid Progenitor,1.2519998414265567
KEGG_2021_Human,mitotic cell cycle checkpoint signaling (GO:0007093),1/23,0.0559757805878795,0.1513664599329049,0,0,18.4860853432282,53.29235549319145,BUB1B,Early Myeloid Progenitor,1.2519998414265567
KEGG_2021_Human,regulation of neural precursor cell proliferation (GO:2000177),1/23,0.0559757805878795,0.1513664599329049,0,0,18.4860853432282,53.29235549319145,SHCBP1,Early Myeloid Progenitor,1.2519998414265567
KEGG_2021_Human,lipid translocation (GO:0034204),1/24,0.0583385530130099,0.1524058084046602,0,0,17.68145519077196,50.24171555062859,ATP8B4,Early Myeloid Progenitor,1.2340443470047993
KEGG_2021_Human,defense response to fungus (GO:0050832),1/24,0.0583385530130099,0.1524058084046602,0,0,17.68145519077196,50.24171555062859,DEFA4,Early Myeloid Progenitor,1.2340443470047993
KEGG_2021_Human,"nucleotide-excision repair, DNA gap filling (GO:0006297)",1/24,0.0583385530130099,0.1524058084046602,0,0,17.68145519077196,50.24171555062859,POLE,Early Myeloid Progenitor,1.2340443470047993
KEGG_2021_Human,mitotic spindle organization (GO:0007052),2/157,0.058709917979055,0.1524058084046602,0,0,5.321236559139785,15.086485770152208,BUB1B;KNL1,Early Myeloid Progenitor,1.231288526354898
KEGG_2021_Human,regulation of cardiac muscle cell action potential (GO:0098901),1/25,0.0606955298241754,0.1524058084046602,0,0,16.943877551020407,47.47480020477031,PKP2,Early Myeloid Progenitor,1.2168432931781568
KEGG_2021_Human,response to hexose (GO:0009746),1/25,0.0606955298241754,0.1524058084046602,0,0,16.943877551020407,47.47480020477031,SLC2A5,Early Myeloid Progenitor,1.2168432931781568
KEGG_2021_Human,regulation of cholesterol transport (GO:0032374),1/25,0.0606955298241754,0.1524058084046602,0,0,16.943877551020407,47.47480020477031,ABCA13,Early Myeloid Progenitor,1.2168432931781568
KEGG_2021_Human,cellular response to hexose stimulus (GO:0071331),1/25,0.0606955298241754,0.1524058084046602,0,0,16.943877551020407,47.47480020477031,SLC2A5,Early Myeloid Progenitor,1.2168432931781568
KEGG_2021_Human,positive regulation of peptidyl-threonine phosphorylation (GO:0010800),1/25,0.0606955298241754,0.1524058084046602,0,0,16.943877551020407,47.47480020477031,AZU1,Early Myeloid Progenitor,1.2168432931781568
KEGG_2021_Human,regulation of heterotypic cell-cell adhesion (GO:0034114),1/25,0.0606955298241754,0.1524058084046602,0,0,16.943877551020407,47.47480020477031,CEACAM6,Early Myeloid Progenitor,1.2168432931781568
KEGG_2021_Human,regulation of mitochondrial fission (GO:0090140),1/25,0.0606955298241754,0.1524058084046602,0,0,16.943877551020407,47.47480020477031,MCU,Early Myeloid Progenitor,1.2168432931781568
KEGG_2021_Human,ventricular cardiac muscle tissue development (GO:0003229),1/25,0.0606955298241754,0.1524058084046602,0,0,16.943877551020407,47.47480020477031,PKP2,Early Myeloid Progenitor,1.2168432931781568
KEGG_2021_Human,regulation of neutrophil chemotaxis (GO:0090022),1/25,0.0606955298241754,0.1524058084046602,0,0,16.943877551020407,47.47480020477031,MCU,Early Myeloid Progenitor,1.2168432931781568
KEGG_2021_Human,regulation of viral life cycle (GO:1903900),1/26,0.0630467249540435,0.1540767556363524,0,0,16.26530612244898,44.95534064809558,HS3ST5,Early Myeloid Progenitor,1.2003374685092782
KEGG_2021_Human,positive regulation of glucose import (GO:0046326),1/26,0.0630467249540435,0.1540767556363524,0,0,16.26530612244898,44.95534064809558,CLTCL1,Early Myeloid Progenitor,1.2003374685092782
KEGG_2021_Human,negative regulation of transposition (GO:0010529),1/26,0.0630467249540435,0.1540767556363524,0,0,16.26530612244898,44.95534064809558,PIWIL4,Early Myeloid Progenitor,1.2003374685092782
KEGG_2021_Human,regulation of myelination (GO:0031641),1/26,0.0630467249540435,0.1540767556363524,0,0,16.26530612244898,44.95534064809558,KIF14,Early Myeloid Progenitor,1.2003374685092782
KEGG_2021_Human,DNA modification (GO:0006304),1/26,0.0630467249540435,0.1540767556363524,0,0,16.26530612244898,44.95534064809558,NEIL3,Early Myeloid Progenitor,1.2003374685092782
KEGG_2021_Human,double-strand break repair (GO:0006302),2/164,0.0633842647819243,0.1540777074752097,0,0,5.089506172839506,14.03960451512792,POLQ;BRIP1,Early Myeloid Progenitor,1.1980185428525092
KEGG_2021_Human,acute inflammatory response (GO:0002526),1/27,0.0653921522588676,0.1555449462523669,0,0,15.638932496075354,42.652889831563165,ELANE,Early Myeloid Progenitor,1.184474368421492
KEGG_2021_Human,regulation of cardiac muscle cell contraction (GO:0086004),1/27,0.0653921522588676,0.1555449462523669,0,0,15.638932496075354,42.652889831563165,PKP2,Early Myeloid Progenitor,1.184474368421492
KEGG_2021_Human,microtubule polymerization or depolymerization (GO:0031109),1/27,0.0653921522588676,0.1555449462523669,0,0,15.638932496075354,42.652889831563165,KIF14,Early Myeloid Progenitor,1.184474368421492
KEGG_2021_Human,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),2/170,0.067488533240135,0.1555449462523669,0,0,4.90625,13.226256844780602,CEACAM6;CEACAM8,Early Myeloid Progenitor,1.1707700104811887
KEGG_2021_Human,amide transport (GO:0042886),1/28,0.0677318256109869,0.1555449462523669,0,0,15.058956916099774,40.54171043527237,ABCA13,Early Myeloid Progenitor,1.1692072184717057
